,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,gross,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations,best_picture,actor,actress,supporting_actor,supporting_actress,animated,cinematography,costume_design,directing,documentary,documentary_short,film_editing,foreign_language,makeup,original_score,original_song,production_design,short_animated,short_live,sound_editing,sound_mixing,visual_effects,writing_adapted,writing_original,oscar_best_picture,oscar_actor,oscar_actress,oscar_supporting_actor,oscar_supporting_actress,oscar_animated,oscar_cinematography,oscar_costume_design,oscar_directing,oscar_documentary,oscar_documentary_short,oscar_film_editing,oscar_foreign_language,oscar_makeup,oscar_original_score,oscar_original_song,oscar_production_design,oscar_short_animated,oscar_short_live,oscar_sound_editing,oscar_sound_mixing,oscar_visual_effects,oscar_writing_adapted,oscar_writing_original
278,2001,The One,tt0267804,PG-13,87,"Action, Sci-Fi, Thriller",5.9,25.0,"A rogue Multiverse agent goes on a manhunt for versions of himself, getting stronger with each kill. With only one version remaining, he races against the clock to finish him and become ""The One.""",85223,43905746.0,296.0,102.0,-1.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2001,The Other Side of Heaven,tt0250371,PG,113,"Adventure, Biography, Drama",6.5,38.0,"John Groberg, a farm kid from Idaho Falls, crosses an ocean to become a missionary in the remote and exotic Tongan islands during the 1950s.",3737,4720371.0,82.0,26.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2001,The Others,tt0230600,PG-13,104,Horror|Mystery|Thriller,7.599999900000001,74.0,A woman who lives in a darkened old house with her two photosensitive children becomes convinced that her family home is haunted.,277145,96470000.0,1114.0,243.0,1843.0,2,13,0.018181818181818184,0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2001,The Piano Teacher,tt0254686,R,131,"Drama, Music",7.5,79.0,A young man romantically pursues his masochistic piano teacher.,49298,1900282.0,244.0,158.0,2053.0,18,21,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2001,The Pledge,tt0237572,R,124,"Crime, Drama, Mystery, Thriller",6.8,71.0,A retiring police detective pledges to catch the killer of a young child.,49700,19719930.0,554.0,153.0,4788.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2001,The Princess Diaries,tt0247638,G,111,Comedy|Family|Romance,6.19999981,52.0,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her 16th year.",98072,108240000.0,306.0,108.0,976.0,0,1,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2001,The Royal Tenenbaums,tt0265666,R,110,Comedy|Drama,7.599999900000001,76.0,An estranged family of former child prodigies reunites when their father announces he is terminally ill.,216309,52350000.0,966.0,224.0,1619.0,3,16,0.1606060606060606,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2001,The Score,tt0227445,R,124,"Crime, Drama, Thriller",6.8,71.0,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,112946,71069884.0,454.0,141.0,3096.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2001,The Tailor of Panama,tt0236784,R,109,"Comedy, Drama, Thriller",6.2,66.0,A tailor living in Panama reluctantly becomes a spy for a British Agent.,26335,13729742.0,212.0,66.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2001,The Wedding Planner,tt0209475,PG-13,103,"Comedy, Romance",5.3,33.0,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,70798,60400856.0,221.0,108.0,4962.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2001,Thir13en Ghosts,tt0245674,R,91,Horror,5.5,30.0,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!",66992,41870000.0,479.0,150.0,2409.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2001,Training Day,tt0139654,R,122,Crime|Drama|Thriller,7.69999981,69.0,"On his first day on the job as a Los Angeles narcotics officer, a rookie cop goes on a 24-hour training course with a rogue detective who isn't what he appears.",316040,76260000.0,638.0,109.0,930.0,2,7,0.018181818181818184,0.0,0.028571428571428574,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2001,Trouble Every Day,tt0204700,Not Rated,101,"Drama, Horror, Thriller",6.0,40.0,"Two American newlyweds in Paris experience a love so strong, it almost devours them.",6528,9189.0,69.0,90.0,-1.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2001,Valentine,tt0242998,R,96,"Horror, Mystery, Thriller",4.8,18.0,Five women are stalked by an unknown assailant while preparing for Valentine's Day.,23272,20384136.0,365.0,136.0,4504.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2001,Vanilla Sky,tt0259711,R,136,Fantasy|Mystery|Romance,6.900000099999999,45.0,A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.,211486,100610000.0,1252.0,154.0,1328.0,2,7,0.0,0.0,0.028571428571428574,0.028571428571428574,0.03571428571428571,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
293,2001,Waking Life,tt0243017,R,99,"Animation, Drama, Fantasy",7.8,82.0,A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.,56909,2892011.0,511.0,140.0,4924.0,5,20,0.0303030303030303,0.028571428571428574,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2001,"Wedding Planner - verliebt, verlobt, verplant",tt0209475,PG-13,103,Comedy|Romance,5.19999981,33.0,Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,63095,60400000.0,229.0,107.0,2415.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2001,Wet Hot American Summer,tt0243655,R,97,Comedy|Romance,6.69999981,42.0,"Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.",42097,290000.0,280.0,71.0,1934.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2001,Y Tu Mamá También,tt0245574,R,106,Drama,7.7,88.0,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",107029,13622333.0,398.0,182.0,1669.0,38,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2001,Y Tu Mam‡ TambiЋn,tt0245574,R,106,Adventure|Comedy|Drama,7.69999981,88.0,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",94364,13620000.0,386.0,175.0,1236.0,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2001,Zoolander,tt0196229,PG-13,90,Comedy,6.599999900000001,61.0,"At the end of his career, a clueless fashion model is brainwashed to kill the Prime Minister of Malaysia.",207208,45160000.0,526.0,135.0,1460.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2001,Zus & zo,tt0245157,Unrated,106,Comedy|Fantasy|Romance,6.4000001,50.0,"Zus & Zo shows what three sisters are willing to do to stop their would-be sister-in-law from coming into possession of Para’so, their beloved family summer home on the Portuguese coast.",1467,-1.0,20.0,17.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2002,24 Hour Party People,tt0274309,R,117,"Biography, Comedy, Drama, Music",7.4,85.0,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",30347,1130379.0,126.0,102.0,-1.0,0,13,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2002,25th Hour,tt0307901,R,135,Drama,7.7,67.0,"Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.",162551,13060843.0,464.0,214.0,2138.0,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2002,28 Days Later...,tt0289043,R,113,"Drama, Horror, Sci-Fi, Thriller",7.6,73.0,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",344665,45064915.0,1453.0,241.0,1050.0,10,31,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2002,40 Days and 40 Nights,tt0243736,R,96,"Comedy, Romance",5.6,53.0,"After a brutal break-up, a young man vows to stay celibate during the forty days of Lent, but finds the girl of his dreams and is unable to do anything about it.",67363,37950822.0,211.0,137.0,3703.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2002,8 Mile,tt0298203,R,110,Drama|Music,7.0,77.0,"A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.",194782,116720000.0,566.0,119.0,975.0,3,5,0.0,0.0,0.14285714285714285,0.0,0.0,0.125,0.05,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2002,A Walk to Remember,tt0281358,PG,101,Drama|Romance,7.400000099999999,35.0,"The story of two North Carolina teens, Landon Carter and Jamie Sullivan, who are thrown together after Landon gets into trouble and is made to do community service.",167562,41230000.0,968.0,79.0,959.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2002,About Schmidt,tt0257360,R,125,Comedy|Drama,7.19999981,85.0,A man upon retirement embarks on a journey to his estranged daughter's wedding only to discover more about himself and life than he ever expected.,109795,65010000.0,615.0,216.0,3543.0,9,33,0.18402203856749308,0.14285714285714285,0.05714285714285715,0.011904761904761904,0.07142857142857142,0.04583333333333334,0.0,0.08333333333333333,0.26666666666666666,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2002,About a Boy,tt0276751,PG-13,101,Comedy|Drama|Romance,7.099999900000001,75.0,"A cynical, immature young man is taught how to act like a grown-up by a little boy.",147188,40570000.0,395.0,159.0,2222.0,3,12,0.0628099173553719,0.04155844155844156,0.028571428571428574,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2002,Adaptation.,tt0268126,R,114,Comedy|Drama,7.69999981,83.0,A lovelorn screenwriter becomes desperate as he tries and fails to adapt 'The Orchid Thief' by Susan Orlean for the screen.,147224,22250000.0,712.0,242.0,2404.0,14,45,0.09322638146167557,0.15126050420168066,0.17142857142857143,0.14285714285714285,0.18571428571428572,0.020833333333333332,0.25,0.08333333333333333,0.24,0.05,0.0,0.0,0.03333333333333333,0.0,0.08333333333333333,0.0,0.06666666666666667,0.2,0.0,0.06666666666666667,0.2,0.0,0.03333333333333333,0.0,0.0,0.2,0.0,1.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2002,Analyze That,tt0289848,R,96,"Comedy, Crime",5.9,37.0,"Mobster Paul Vitti is released into Dr. Ben Sobol's care, where only more chaos ensues.",77883,32122249.0,140.0,107.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2002,Antwone Fisher,tt0168786,PG-13,120,"Biography, Drama",7.3,62.0,"Antwone Fisher, a young navy man, is forced to see a psychiatrist after a violent outburst against a fellow crewman. During the course of treatment a painful past is revealed and a new hope begins.",30601,21078145.0,162.0,124.0,-1.0,19,22,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2002,Austin Powers in Goldmember,tt0295178,PG-13,94,"Action, Adventure, Comedy, Crime",6.2,62.0,"Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.",183765,213307889.0,775.0,172.0,825.0,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2002,Barbershop,tt0303714,PG-13,102,"Comedy, Drama",6.3,66.0,A day in the life of a South Side Chicago barbershop.,27815,75782105.0,152.0,87.0,-1.0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2002,Bend It Like Beckham,tt0286499,PG-13,112,Comedy|Drama|Romance,6.69999981,66.0,The daughter of orthodox Sikh rebels against her parents' traditionalism and joins a football team.,91631,32540000.0,438.0,159.0,2389.0,1,5,0.018181818181818184,0.0,0.0,0.011904761904761904,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2002,Big Fat Liar,tt0265298,PG,88,"Adventure, Comedy, Family",5.4,36.0,"After a young boy's school essay erroneously finds its way into the hands of a Hollywood producer who turns the idea into a hit film, the boy travels to Los Angeles to claim his credit.",32581,47811275.0,104.0,67.0,-1.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2002,Big Trouble,tt0246464,PG-13,85,"Comedy, Crime, Thriller",6.5,47.0,"The lives of several Miami denizens, from ad agents to gunrunners to street thugs to law enforcement to school-children, intersect with humorous and dangerous results.",19043,7262288.0,185.0,89.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2002,Blade II,tt0187738,R,117,Action|Horror|Sci-Fi,6.69999981,52.0,"Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",164050,81650000.0,562.0,224.0,1700.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2002,Blood Work,tt0309377,R,110,"Action, Crime, Drama, Mystery, Thriller",6.4,64.0,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",39391,26199517.0,274.0,149.0,-1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2002,Blue Crush,tt0300532,PG-13,104,Drama|Romance|Sport,5.5999999,61.0,"As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.",26465,40120000.0,216.0,69.0,2053.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2002,Bubba Ho-Tep,tt0281686,R,92,"Comedy, Fantasy, Horror, Mystery, Western",7.1,57.0,"Elvis Presley and a black ""JFK"" stay in a nursing home where nothing happens - until a wayward Egyptian mummy comes and sucks out the old people's souls thru their a-holes. The two decide to fight back.",43117,2003420.0,378.0,255.0,-1.0,7,10,0.0,0.0,0.028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
